imdb_id,actor,director,crew_id,name,born_year,death_year,profession,known_for
tt8291224,Vicky Kaushal,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Paresh Rawal,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Mohit Raina,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Yami Gautam,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Kirti Kulhari,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Rajit Kapoor,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Ivan Rodrigues,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Manasi Parekh,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Swaroop Sampat,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Riva Arora,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Yogesh Soman,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Fareed Ahmed,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Akashdeep Arora,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt8291224,Kallol Banerjee,nm2336554,nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
tt9472208,Vicky Ahuja,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Shoaib Ibrahim,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Shrikant Kamat,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Elena Kazan,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Vishwas Kini,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Major Kishore,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Jashn Kohli,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Rammy C. Pandey,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Manish Sharma,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Sparsh Sharma,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Farnaz Shetty,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Vikas Shrivastav,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Chandraprakash Thakur,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt9472208,Brajesh Tiwari,nm10342614,nm10342614,Brijesh Batuknath Tripathi,\N,\N,director|producer,tt9472208|tt1825833
tt6986710,Anupam Kher,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Akshaye Khanna,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Aahana Kumra,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Atul Sharma,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Manoj Anand,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Arjun Mathur,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Suzanne Bernert,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Abdul Quadir Amin,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Bharat Mistri,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Divya Seth,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Anil Rastogi,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Ramesh Bhatkar,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Parrgash Kaur,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt6986710,Jess Kaur,nm9049092,nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
tt8108208,Emraan Hashmi,nm2265536,nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
tt8108208,Shreya Dhanwanthary,nm2265536,nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
tt8108208,Snighdadeep Chatterji,nm2265536,nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
tt8108208,Navneet Srivastava,nm2265536,nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
tt8108208,Nanda Yadav,nm2265536,nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
tt6028796,Mona Ambegaonkar,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Ananth Narayan Mahadevan,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Devansh Doshi,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Arpit Chaudhary,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Yamini Singh,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Abhay Kulkarni,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Veena Nair,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Disha Thakur,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Kala Ramanathan,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6028796,Sushant Divgikar,nm1482161,nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
tt6078866,Geetika Vidya Ohlyan,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Saloni Batra,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Vikas Shukla,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Mohit Chauhan,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Himanshu Kohli,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Gauri Chakraborty,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Mohinder Gujral,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Upasya Goswami,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Simrat Kaur,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Dimple Kaur,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Prateek Pachori,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Kalpana Jha,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt6078866,Samar,nm6405127,nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
tt5013008,Arshad Warsi,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Saurabh Shukla,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Flora Saini,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Sara Loren,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Varun Badola,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Deepali Pansare,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Nivedita Tiwari,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Peeyush Suhaney,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Preeti Sood,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Parag Tyagi,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Anangsha Biswas,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Amanda Rosario,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt5013008,Elli Avrram,nm3172019,nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
tt4971258,Radhika Apte,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Akshay Oberoi,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Siddhanth Kapoor,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Ravi Kishan,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Adil Hussain,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Shilpa Shukla,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Ajinkya Deo,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt4971258,Amit Sial,nm4766248,nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
tt6903440,Kangana Ranaut,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Kangana Ranaut,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Rimi Sen,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Rimi Sen,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Atul Kulkarni,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Atul Kulkarni,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Nalneesh Neel,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Nalneesh Neel,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Danny Denzongpa,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Danny Denzongpa,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Mishti,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Mishti,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Kulbhushan Kharbanda,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Kulbhushan Kharbanda,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Mohammed Zeeshan Ayyub,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Mohammed Zeeshan Ayyub,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Anil George,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Anil George,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Vikram Kochhar,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Vikram Kochhar,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Edward Sonnenblick,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Edward Sonnenblick,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Ankita Lokhande,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Ankita Lokhande,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Richard Keep,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Richard Keep,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt6903440,Jishu Sengupta,nm3758453,nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
tt6903440,Jishu Sengupta,nm2144007,nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
tt7777196,Nawazuddin Siddiqui,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Amrita Rao,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Abdul Quadir Amin,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Sanjay Narvekar,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Prakash Belawadi,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Vineet Sharma,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Radha Sagar,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Sonamoni Jayant Gadekar,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Satish Alekar,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Micky Makhija,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Nikhil Mahajan,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Resh Lamba,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Jaywant Wadkar,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt7777196,Laxman Singh Rajput,nm6754527,nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
tt8396186,Ali Asgar,nm1022024,nm1022024,Bhushan Patel,\N,\N,director|camera_department|cinematographer,tt8396186|tt0156985|tt9444348|tt0101733
tt8396186,Vivan Bhatena,nm1022024,nm1022024,Bhushan Patel,\N,\N,director|camera_department|cinematographer,tt8396186|tt0156985|tt9444348|tt0101733
tt8396186,Nargis Fakhri,nm1022024,nm1022024,Bhushan Patel,\N,\N,director|camera_department|cinematographer,tt8396186|tt0156985|tt9444348|tt0101733
tt8396186,Sachiin Joshi,nm1022024,nm1022024,Bhushan Patel,\N,\N,director|camera_department|cinematographer,tt8396186|tt0156985|tt9444348|tt0101733
tt8396186,Shabnam Karimzada,nm1022024,nm1022024,Bhushan Patel,\N,\N,director|camera_department|cinematographer,tt8396186|tt0156985|tt9444348|tt0101733
tt8396186,Kevin Matadeen,nm1022024,nm1022024,Bhushan Patel,\N,\N,director|camera_department|cinematographer,tt8396186|tt0156985|tt9444348|tt0101733
tt2395469,Ranveer Singh,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Alia Bhatt,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Siddhant Chaturvedi,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Vijay Raaz,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Amruta Subhash,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Vijay Varma,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Kalki Koechlin,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Ikhlaque Khan,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Sheeba Chaddha,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Jyoti Subhash,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Rahul Piske,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Nakul Sachdeva,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Shruti Chauhan,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt2395469,Aishwarya Desai,nm0015295,nm0015295,Zoya Akhtar,1972,\N,writer|producer|director,tt2395469|tt1787988|tt1562872|tt4110568
tt9319812,Prit Kamani,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Simran Sharma,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Anshuman Malhotra,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Tushar Pandey,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Vibha Anand,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Jatin Goswami,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Jagat Rawat,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Sonal Jha,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Shailesh Datar,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Jayshankar Tripathi,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Alok Pandey,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Sushant Mohindru,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Shahnawaz Pradhan,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt9319812,Amit Kumar Jha,nm10443374,nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
tt7639372,Ajay Devgn,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Madhuri Dixit,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Anil Kapoor,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Riteish Deshmukh,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Arshad Warsi,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Javed Jaffrey,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Esha Gupta,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Boman Irani,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Sanjay Mishra,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Vijay Patkar,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Pitobash,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Mahesh Manjrekar,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt7639372,Ali,nm0409791,nm0409791,Indra Kumar,\N,\N,director|producer|actor,tt0845448|tt0099429|tt0461323|tt0114230
tt8108200,Sushant Singh Rajput,nm1322477,nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
tt8108200,Bhumi Pednekar,nm1322477,nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
tt8108200,Manoj Bajpayee,nm1322477,nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
tt8108200,Ranvir Shorey,nm1322477,nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
tt8108200,Ashutosh Rana,nm1322477,nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
tt8108200,Gagandev Riar,nm1322477,nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
tt8130968,Amitabh Bachchan,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Taapsee Pannu,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Amrita Singh,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Antonio Aakeel,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Tony Luke,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Tanveer Ghani,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Tariqsafdar Hussain,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8130968,Mark Mansfield,nm1223910,nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
tt8055888,Abhimanyu Dasani,nm3035236,nm3035236,Vasan Bala,\N,\N,writer|actor|director,tt5662932|tt8055888|tt2350496|tt2198101
tt8055888,Radhika Madan,nm3035236,nm3035236,Vasan Bala,\N,\N,writer|actor|director,tt5662932|tt8055888|tt2350496|tt2198101
